av号,播放量,点赞数,评论数,硬币数,转发数,收藏,标题,标签
79515195,235578,19130,788,4470,53,1299,如果您手机余电还有百分之二十，手艺人不易，支持一下！谢谢,手工 手工制作 
79404216,650686,33990,2083,16015,1175,5747,【刘哔】盘点2019年十大神剧！今年最有话题的剧都在这里了！,影评 刘哔 电视剧解说 解说 电视剧 剧评杂谈 搞笑 
79160194,897,47,5,39,6,26,【只狼】只狼和弦一郎的打铁循环,鬼畜 自制 恋爱循环 单机游戏 鬼畜调教 只狼 宫崎英高 
78387560,26065,1283,98,166,32,503,打开就是缘分《无尽夏》只是想体现一下这美腻的妆造 原创手势舞,创意妆 美妆 古风 中国风 化妆 原创 美女 
79361873,76580,4264,583,594,332,2860,耽改师尊角色，请找这几位来演～,罗云熙 朱赞锦 朱一龙 宋继扬 师尊 百万剪辑师挑战 
78272501,5755,194,38,43,18,51,风云之孙笑川VS卢本伟2,鬼畜 鬼畜调教 孙笑川 带带大师兄 全能打卡挑战 卢本伟 
79234242,125190,10385,245,7060,359,4309,你问我拔刀的理由？,MAD.AMV 百万剪辑师挑战 MAD 海贼王 海贼魅力 索隆 
77352953,245235,7614,395,2101,455,4399,【石原里美】 为什么她涂死亡芭比粉也可以这么好看,影视混剪 石原里美 影视剪辑 女神 可爱 美女 混剪 剪辑 老婆 十元 
79316512,289003,849,82,13,30,360,华晨宇睡觉时遭少女时代突袭，瞬间脸红,明星 搞笑 综艺 少女时代 林允儿 华晨宇 韩国综艺 搞笑视频 韩国 KOREA相关 金泰妍 
77294623,722137,1607,217,46,255,645,李佳琦真的太刚了 没良心的品牌方的产品直播说扔就扔 不愧是我用真金白银砸出来的男人~,美妆 李佳琦 直播 
79225913,23995,316,22,3,7,51,(卡带联动)ghost腰带，无敌玩家也可联动。假面骑士exaid，假面骑士ghost。,特摄 假面骑士 假面骑士GHOST 假面骑士卡带，眼魂，表盘，腰带 假面骑士时王，无敌玩家卡带 假面骑士腰带 假面骑士EXAID 
77825772,6399,247,11,109,28,503,【中国歌剧舞剧院舞剧团】那些精彩的男子群舞,舞蹈 中国舞 舞剧 中国歌剧舞剧院 群舞 帅哭 古典舞 
76578432,62887,1754,146,529,19,332,妈妈又不在家之MAMAMOO—HIP舞蹈翻跳        附赠五毛钱特效,舞蹈 明星舞蹈 韩舞 MAMAMOO 翻跳 KPOP 韩舞翻跳 
79309346,117194,3643,122,486,291,250,剃胡子涂简直人间水蜜桃？听你们的话把胡子剃了哈哈哈哈哈哈哈哈,30天vlog挑战 美妆 种草 搞笑 口红试色 人间水蜜桃 
77984670,140856,613,119,115,109,1632,新款灰色袜靴，感觉穿上腿能长一米二,30天vlog挑战 服饰 服装搭配 美女 时尚穿搭 袜靴 
79253270,49514,98,236,6,8,25,升级iOS13.3后，我的18W PD快充也响两声了！,数码 IPHONE 
77789895,99036,1879,274,450,270,1482,初二女学生竟把izone的《La Vie en Rose》跳成这样？！,明星舞蹈 舞蹈 COVER 现场 翻跳 玫瑰人生 韩舞翻跳 LAVIEENROSE 
77678075,350251,16089,595,7676,3859,8121,我 和 笑 川 荡 秋 千,鬼畜 孙笑川 全能打卡挑战 搞笑 人力VOCALOID 我和你荡秋千 七月七爱恋 带带大师兄 
79187436,43348,4172,202,1229,52,584,这部国漫竟然火遍全网！豆瓣超高评分9.2，带你用三种方式重刷《一人之下》,动漫杂谈 一人之下 动画 动漫 国产动画 国漫 国漫良心 冯宝宝 国产动漫 张楚岚 
79366576,16301,1801,198,377,19,128,东风快递小哥的军体运动会,东风快递 运动会 火箭军 
79162167,133348,19044,754,15078,497,6695,太牛了！精神小伙光着膀子玩儿英文说唱，还是纯人声版的Believer！,欧美音乐 阿卡贝拉 翻唱 BELIEVER bilibili音乐星计划 欧美 说唱 RAP 纯人声 英文 BEATBOX acapella 
79171558,196210,5047,461,690,154,2690,一觉醒来，他从女王宠爱的贵族少年变成了女儿身，四百年不老不死的奇妙人生，来自伍尔夫小说改编电影【奥兰多】的故事,英国 文学 电影解说 猎奇·奇幻 奥兰多 伍尔夫 小酒馆 改编电影 志怪奇谭 
79528318,287995,10441,530,2786,2231,1752,皎月3连e教学：一个q刷新两次e技能，单杀必备技巧！,电子竞技 英雄联盟 趣闻 攻略 冷知识 教学 重做 皎月女神 lol bug 布锅锅 
79441484,5896,507,101,202,22,427,【华晨宇】新歌【斗牛】➕【新世界】路人视角饭拍 1214 咪咕汇音乐盛典,音乐现场 华晨宇 花花 新世界 斗牛 饭拍 现场 
79064210,644090,58354,1124,35924,932,24493,【C菌】奥利给! 今天我如何揍哭了三个男人！,C菌 渗透之C君 智障游戏合集 
79466825,26496,162,33,11,11,64,白到发光的车厘红棕！！TF黑管80！,美妆 全能打卡挑战 试色 口红 原相机 
74540084,496612,22939,842,12749,7629,63674,【周六野】5分钟天鹅颈肩颈运动，缓解颈椎痛，双十一买买买也别忘了舒缓脖子酸痛,瘦身塑形 健康 健身 健美 运动 健身教程 塑形 预防 肌肉 训练 腰酸背痛 
79240756,1388107,141384,7901,87637,6764,21721,废掉一个人很容易，就是让他忙到透支生命。希望大家以我为戒！,运动 减肥 健康 VLOG 生活 记录 糖尿病 
79073197,143252,19922,491,17302,757,17673,60fps极致丝滑！全程高能！这是你老婆最后亿次甜蜜暴击！,MAD.AMV MAD 自制 多素材 AMV 论BGM的重要性 综漫 新人向 纯剪辑 
79462480,20756,102,180,6,4,19,matepadpro崩坏类画质测试,数码 平板 
77461638,971185,66506,1832,22379,14949,31251,—与朋友一起拍   —真人版《米奇妙妙屋》（米奇不妙屋）,真人版 米奇妙妙屋 
79439826,47169,1682,115,734,90,828,月入百万的冰山之下——网红背后有什么？,财经 趣味科普人文 抖音 网红 李子柒 李佳琦 
51532753,6524021,340444,5717,74401,33145,187670,油管上一个亿的特朗普的鬼畜，xswl。,搞笑 鬼畜 DONALDTRUMP 鬼畜素材 洗脑循环 川普 鬼畜调教 YOUTUBE 恶搞 特朗普 美国 
79588407,2525,386,19,375,5,457,抽奖送礼！懒人神器 | 爱用护肤品 | 素颜霜推荐 | 滋润提亮不假白 | 为我节省时间的懒人神器，你也需要拥有,美妆 好物种草 护肤 种草 懒人 安利 素颜霜 
79477876,43475,2681,456,620,88,795,【时代少年团】TNT《BOOM！TV》第七集花絮,综艺 马嘉祺 宋亚轩 丁程鑫 贺峻霖 严浩翔 刘耀文 张真源 时代少年团 TNT BOOM！TV 
79229525,491220,19952,961,4118,412,1720,陈子豪CF系列：大人，时代变了！挑战最强手枪&quot;阐释者III&quot;,穿越火线 陈子豪 网络游戏 
79115195,617427,15237,403,2658,12494,12272,2019人类迷惑行为大赏,有趣 高能 幽默 沙雕 新闻 
73432802,1639065,175117,4302,107078,17855,121213,【初中生翻唱】撒野（cover 欸-61）吉他弹唱 开口跪～,翻唱 撒野 音乐UP主培养计划 吉他弹唱 巫哲 治愈向 音乐 
78299882,967734,43133,2416,6379,1447,4064,是的没错，中国反制美国了！,华春莹 外交 中国 百万剪辑师挑战 军事 针对美国日前对中国外交人员设限 中国已采取反制措施 反制 星海 美国 
79553635,96113,707,64,52,43,179,【庆余年】29-3朝堂斗诗一时爽，醒后婉儿吃醋追妻火葬场，把老娘都搬出来了哈哈哈哈,百万剪辑师挑战 影视剪辑 张若昀 CUT 庆余年 
79206642,44236,544,187,270,60,159,暗访1000元一晚的电竞酒店？还是别浪费钱了 【Vlog】,电子竞技 数码 VLOG 电竞酒店 
78963464,105216,2403,532,573,1232,801,是什么让锦旗商家一夜暴富？是叠纸！是叠纸！【闪耀暖暖】7r事件锦旗商家成最大赢家。,手机游戏 闪耀暖暖 搞笑 录屏 沙雕 叠纸 
79592425,311914,20486,635,4756,466,1602,【刘老师】逆天吐槽看完想骂脏话的国产恐怖电影《台仙魔咒》,台仙 全能打卡挑战 国产电影 笔仙看了想骂街 闹心 刘老师说电影 
79106582,1365907,36264,3462,8440,10574,7190,这部国产剧有毒！千万不要去看《庆余年》！！！,庆余年 张若昀 李沁 陈道明 全能打卡挑战 古装 电视剧 
78474541,38535,1103,59,293,229,1475,【假想/刘迦 李响】名场面合集,明星 李响 剪辑 CUT 假想 刘迦 
79498976,47221,2169,202,674,216,726,［郭享耳儿］平价战斗机romand新品全线测评！glasting walter tint水膜唇釉/眼影/修容,美妆 化妆品 种草 时尚 口红 分享 学生党 romand 
78925456,228752,4653,412,1769,166,9603,【月月☾】幻【勾勾手指头全都为我倾倒～】『HB to 小怂』,明星舞蹈 舞蹈 明星 全能打卡挑战 SNH48 翻跳 女饭 幻 
79600796,185580,8532,725,626,166,716,【维为道来】黄智贤：有台湾官员在大陆和人称兄道弟，回去马上翻脸,黄智贤 这就是中国 张维为 维为道来 
52466874,2048547,122629,4091,122856,16573,38097,【何同学】哪款适合你？iPad mini 5和iPad Air 3深度体验,数码 APPLE 测评 苹果 IPADPRO 体验 电子书 iPhone iOS iPad 
79234921,8094,1000,147,824,38,676,《格里芬》,MAD.AMV 百万剪辑师挑战 AMV MAD 剪辑 少女前线 新人向 格里芬 m4a1 
79504488,24881,1827,139,992,112,1170,soft glam | 利落感轻欧美妆容 | 亚洲脸也能驾驭的cut crease,美妆 化妆 化妆教程 彩妆 分享 
79313407,71815,2014,378,782,141,379,【顾俊】我买了一台我从没想过要买的相机，而且我还很喜欢 —— 佳能90D！,数码 全能打卡挑战 摄影 佳能 90D 器材 APSC 顾俊 
79502622,129376,3456,491,1195,1064,1205,【官方双语】水冷已死？热虹吸散热器了解一下！#linus谈科技,数码 水冷 辉光字幕组 LINUSTECHTIPS 装机 电脑 散热 Linus 
78664541,176598,6201,336,754,415,3573,约 德 尔 唱 法 【中文字幕】,欧美音乐 欧美 歌曲 单曲 
70465944,777995,50144,1687,29929,4042,19235,【小连杀】兔子过生日，鹰酱急了、毛熊哭了、牛牛怂了……,声优 那年那兔哪些事儿 国创 70周年 小连杀 配音 鹰酱 国庆 那兔 献礼 
78662933,9324,500,53,220,31,86,【装机猿】卡路里,鬼畜 全能打卡挑战 自制 人力VOCALOID 卡路里 装机猿 
78729042,70234,2718,125,73,118,1040,【博君一肖】王一博的双标日常之跳舞篇（上）,明星 舞蹈 博君一肖 肖战王一博 王一博 陈情令 CP 
79389408,48726,687,45,129,141,94,【炉石王师傅】当塞屎牧遇上抽水马桶,桌游棋牌 电子竞技 炉石传说 自走棋 游戏练级挑战 暴雪游戏 直播 炉石 王师傅 炉石传说视频 炉石酒馆 卡牌 炉石传说 
78141844,801365,56755,915,27385,5204,18458,【哲学】荡秋♂千,鬼畜 鬼畜调教 VAN 搞笑 洗脑循环 蜜汁带感 王思妇 
79273644,142033,980,165,99,115,191,【庆余年-陈萍萍】他是一个太监，却是最爱叶轻眉的人，没有之一，枪？这玩意我也有,庆余年 陈萍萍 范闲 
79276309,32744,3508,328,1449,239,3837,张艺兴演唱会大航海深圳站191214 | 新歌首唱 圣诞曲首舞台 改编升级惊喜满满,音乐现场 明星舞蹈 舞蹈 明星 张艺兴 饭拍 唱跳 音乐 现场 原创 舞台 唱功 LIVE 
79429845,2727,140,96,164,20,124,【小贤】★天象仪的真相★ 微不足道的天体与感情 与今晚2时的星座一同歌唱吧,宅舞 舞蹈 翻跳 星象仪 新人向 初投搞 
79340781,33051,1766,68,108,14,138,子熙:氪金真的可以为所欲为,手机游戏 火影忍者 氪金 手游 搞笑 火影忍者手游 火影手游 
76545298,77249,3010,239,1309,208,1417,【海上钢琴师】Playing love 点击破千就认真录个好版本！,演奏 钢琴曲 翻弹 海上钢琴师 爵士 独奏 钢琴演奏 
79272779,251658,15945,1665,9222,1204,6516,【答案04】丁一凡演讲完整版：错综复杂的中欧关系,丁一凡 答案年终秀 非同凡想 答案 中欧 
76387312,536894,11905,574,6193,698,22715,【咖纳】I&#x27;m so hot❤️教学楼天台蹦迪！【2p竖屏】,明星舞蹈 创作新秀奖 舞蹈 全能打卡挑战 翻跳 蹦迪 momoland 咖纳 
78046197,435717,11442,582,4919,930,11202,迪丽热巴 | SIREN | 我就是馋她身子 | 姐姐一穿亮片裙 我就有点不太行,明星 舞蹈 迪丽热巴 百万剪辑师挑战 混剪 SIREN 
77825534,524662,10567,2155,1420,427,1579,我花了399元办了一个5G套餐，除了快，还能干什么？,数码 黑科技 手机 华为 测评 科普 体验 5G速度 电信 中国电信 Hello 5G 
79368743,5198,740,50,189,48,380,【杂谈】roa的英语和西班牙语教室【梦月萝娅】,VTuber Vtuber 梦月萝娅 NIJISANJI 
77411533,1919886,121201,3352,81142,3051,59249,最后的中国武夫！前方高能 | 告诉你们，中国人绝不是东亚病夫！,影视混剪 前方高能 国产 动作 武术 电影剪辑 经典 电影 节奏向 踩点 
78162848,220249,19071,1082,6385,1288,7851,动画大电影《晴空小侍郎》概念PV正式发布！,预告片 PV 穿越 国产 动画 动漫 动画电影 预告 国产动画 国漫 
78293808,35265,222,380,1,5,26,华为一天内连发4款手机，价格从1599到4199，看看有没有一款适合你的,数码 苹果 小米 IPHONE 华为 手机 荣耀 VIVO OPPO nova 
78236652,18790,319,168,119,42,472,减肥期，如何提高基础代谢，尽量防止快速反弹,瘦身塑形 全能打卡挑战 瘦身 减脂 燃脂 减肥 反弹 减肥方法 基础代谢 
79241896,197625,10794,498,6716,393,9812,❀椭奇❀ 甜美翻跳 泫雅-Flower Shower,舞蹈 明星舞蹈 全能打卡挑战 泫雅 韩舞 椭奇 翻跳 Flower Shower 
79286725,603918,49256,912,6452,844,2562,沈腾真实还原四六级考600分，500分，425分，424分，300分，0分时的反应,搞笑 全能打卡挑战 搞笑视频 沈腾 四六级 
69367547,1201019,55206,2118,9368,2379,13524,教官军训吹未闻花名,演奏 未闻花名 口琴 军训 
78756096,27640,537,202,251,66,885,专业能力不强，又没有爱好，这5类工作推荐你去！,好奇心计划 面试 找工作 换工作 好岗位 
79486758,12734,276,39,159,32,396,【中英字幕】谢耳朵Jim谈步入同性婚姻心路历程 敞开心扉【中英+纯英+无字幕+单词注解】【扣熊秀 深夜访谈】,明星 访谈 英语听力 谢耳朵 中英字幕 TBBT 谢尔顿 同性婚姻 扣熊秀 Jim Parsons 爱情婚姻 英语词汇量 
79223900,45088,4802,209,1906,113,1578,【爱情公寓rap】成语接龙,鬼畜 爱情公寓 鬼畜调教 吕子乔 
76240069,1243311,15841,1030,6583,6251,11264,我 和 你 荡 秋 千 高 清 M V,MV 华语MV 我和你荡秋千 影流之主 搞笑 七月七爱恋 
79288244,36643,2152,314,1038,85,372,Redmi K30 新品开箱！肉眼真的可以分辨120Hz的屏幕吗？,数码 手机评测 雷军 好奇心计划 测评 开箱 小米 手机 红米 上手 K30 Redmi 
76951659,138645,3041,610,1055,170,993,室友苦练一年的《无题》，迎新晚会表演大放异彩！,音乐现场 演奏 无题 吉他 指弹 指弹吉他 吉他指弹 现场 
79522944,73893,5551,370,3367,253,1256,【分形与混沌3】三体问题为何难解？太阳系何时会乱掉？庞加莱打开混沌理论的大门,科普 数学 三体 分形 混沌 趣味科普人文 N体问题 庞加莱 妈咪叔 
76999427,123978,1381,791,294,415,290,【华为MatePad Pro平板】体验分享第一弹：旗舰芯片、办公利器,数码 华为 平板 多屏协同 MatePad Pro 投屏 MatePad 
1415480,8678819,117365,15324,84653,31612,257087, 经典】周杰伦MV 【185P】, 杰伦 JAY 写歌小精灵 一本满足 经典 分P狂魔 165P狂魔 23P高能 
79499970,180488,3819,1075,186,2686,454,娜可露露新皮肤晚萤实战展示，和原版皮肤一起更换声优【王者荣耀】,电子竞技 王者荣耀 游戏视频 新皮肤 娜可露露 体验服 皮肤展示 
79555663,202189,12938,595,9660,500,4897,B站第一部主动下架的国漫，竟逆袭到9.4，看完之后心情复杂【滑稽爱国创第8期】,动漫杂谈 万国志 全能打卡挑战 历史 国产动画 国漫良心 国漫 热血 国漫崛起 滑稽中二梦 
79028837,1991675,141346,1817,131078,4967,91354,当你拔剑的那一刻，世界：你毛都不是！,全能打卡挑战 火影忍者 妖精的尾巴 海贼王 踩点 热血 索隆 
77734748,450342,12240,218,2097,590,12400,每日一遍 找到成为富婆的动力,秀场 百万剪辑师挑战 时尚 仙女 颜值爆表 
74260082,534985,39539,1074,10932,1042,4387,全泡在“水”里的主机，显卡暴降26度 ，你见过吗？【90后科技说】,数码 个人技展示 科技 测评 装机 显卡 电脑 硬件 外设 主机 
78998647,41512,1601,84,169,292,576,当你看坤坤跳舞时......,剪辑 影视剪影 蔡徐坤 偶像练习生 坤坤 
79261306,1080627,105456,4637,94223,8143,44013,鼠疫有多可怕？了解下当年的黑死病【思维实验室】25期 黑死病,中世纪 细菌 欧洲 历史 
76937698,315238,23024,604,4897,820,4288,【全网独家】Alan Walker首次看川剧变脸名场面，排练场秀海豚音~ “飞行之旅”全球巡演中国站特辑,电音 欧美音乐 BGM VLOG 演出 DJ 电子音乐 ALANWALKER 现场 
77108974,24475,1367,228,662,137,989,就是这么可爱！才怪！《非君不可》舞蹈版【勾搭岳父成功】,舞蹈 有何不可 非君不可 联合创作 粤语 原创 
76132425,847674,21097,2335,1429,1219,2507,视频来了！我国第二艘航母通过台湾海峡,星海 航空母舰 军事 中国 解放军 军事科技 台湾 航母 新闻 台湾海峡 
77587556,94352,1000,171,406,718,1404,镜头按斤卖！！！超级多胶片机的曼谷二手相机仓库！我被胶片机围住啦！,vlog 数码 泰国 日常 摄影 相机 体验 曼谷 器材 
